"type","estimate","model_name"
"train_mae",9.81003083195458,"COTTON_LAR_0.3_model"
"test_rmse",17.5566392703683,"SORGHUM_LAR_0.2_model"
"test_SORGHUM_rmse",17.5566392703683,"SORGHUM_LAR_0.2_model"
"train_rmse",13.7540843642255,"SORGHUM_LAR_0.2_model"
"test_rsq",0.354844323255683,"SORGHUM_LAR_0.2_model"
"test_SORGHUM_rsq",0.354844323255683,"SORGHUM_LAR_0.2_model"
"train_rsq",0.640654724033458,"SORGHUM_LAR_0.2_model"
"test_mae",13.5950940508102,"SORGHUM_LAR_0.2_model"
"test_SORGHUM_mae",13.5950940508102,"SORGHUM_LAR_0.2_model"
"train_mae",10.7999693081467,"SORGHUM_LAR_0.2_model"
"test_rmse",17.9217090401482,"SORGHUM_LAR_0.3_model"
"test_SORGHUM_rmse",17.9217090401482,"SORGHUM_LAR_0.3_model"
"train_rmse",15.1242114099321,"SORGHUM_LAR_0.3_model"
"test_rsq",0.293244816121447,"SORGHUM_LAR_0.3_model"
"test_SORGHUM_rsq",0.293244816121447,"SORGHUM_LAR_0.3_model"
"train_rsq",0.503097308699532,"SORGHUM_LAR_0.3_model"
"test_mae",13.9000623902192,"SORGHUM_LAR_0.3_model"
"test_SORGHUM_mae",13.9000623902192,"SORGHUM_LAR_0.3_model"
"train_mae",11.7348218429291,"SORGHUM_LAR_0.3_model"
"test_rmse",13.1231622194655,"SOYBEANS_LAR_0.2_model"
"test_SOYBEANS_rmse",13.1231622194655,"SOYBEANS_LAR_0.2_model"
"train_rmse",5.90609810728953,"SOYBEANS_LAR_0.2_model"
"test_rsq",0.338549079258978,"SOYBEANS_LAR_0.2_model"
"test_SOYBEANS_rsq",0.338549079258978,"SOYBEANS_LAR_0.2_model"
"train_rsq",0.889099896540769,"SOYBEANS_LAR_0.2_model"
"test_mae",9.91494967863311,"SOYBEANS_LAR_0.2_model"
"test_SOYBEANS_mae",9.91494967863311,"SOYBEANS_LAR_0.2_model"
"train_mae",4.45213931416059,"SOYBEANS_LAR_0.2_model"
"test_rmse",13.4553788317001,"SOYBEANS_LAR_0.3_model"
"test_SOYBEANS_rmse",13.4553788317001,"SOYBEANS_LAR_0.3_model"
"train_rmse",10.040305551304,"SOYBEANS_LAR_0.3_model"
"test_rsq",0.249186563056292,"SOYBEANS_LAR_0.3_model"
"test_SOYBEANS_rsq",0.249186563056292,"SOYBEANS_LAR_0.3_model"
"train_rsq",0.613646905942962,"SOYBEANS_LAR_0.3_model"
"test_mae",10.1493904939082,"SOYBEANS_LAR_0.3_model"
"test_SOYBEANS_mae",10.1493904939082,"SOYBEANS_LAR_0.3_model"
"train_mae",7.75471441228469,"SOYBEANS_LAR_0.3_model"
"test_rmse",16.8393114788074,"WHEAT_LAR_0.2_model"
"test_WHEAT_rmse",16.8393114788074,"WHEAT_LAR_0.2_model"
"train_rmse",12.3610617163677,"WHEAT_LAR_0.2_model"
"test_rsq",0.241885893931607,"WHEAT_LAR_0.2_model"
"test_WHEAT_rsq",0.241885893931607,"WHEAT_LAR_0.2_model"
"train_rsq",0.635979051005326,"WHEAT_LAR_0.2_model"
"test_mae",13.180446959336,"WHEAT_LAR_0.2_model"
"test_WHEAT_mae",13.180446959336,"WHEAT_LAR_0.2_model"
"train_mae",9.5039844038454,"WHEAT_LAR_0.2_model"
"test_rmse",16.5080335181221,"WHEAT_LAR_0.3_model"
"test_WHEAT_rmse",16.5080335181221,"WHEAT_LAR_0.3_model"
"train_rmse",12.7453990093719,"WHEAT_LAR_0.3_model"
"test_rsq",0.289260909175883,"WHEAT_LAR_0.3_model"
"test_WHEAT_rsq",0.289260909175883,"WHEAT_LAR_0.3_model"
"train_rsq",0.628649190023797,"WHEAT_LAR_0.3_model"
"test_mae",12.9053806449237,"WHEAT_LAR_0.3_model"
"test_WHEAT_mae",12.9053806449237,"WHEAT_LAR_0.3_model"
"train_mae",9.89452541087953,"WHEAT_LAR_0.3_model"
